Realisation number,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-4 AC,Coefficient of variation,Skewness,Kurtosis,Smax,AIC fold,AIC hopf,AIC null
2,3.0,0.9596112164674708,0.9541235784977639,0.005487637969706971,,,,,,,,,,,,
2,3.5,0.9786321499447921,0.953809265530669,0.02482288441412306,,,,,,,,,,,,
2,4.0,0.9968555351797261,0.953450545359671,0.04340498982005514,,,,,,,,,,,,
2,4.5,1.0166366933063478,0.9530482516465197,0.06358844165982802,,,,,,,,,,,,
2,5.0,1.0192510372007573,0.9526044108719298,0.06664662632882745,,,,,,,,,,,,
2,5.5,0.9648019965391299,0.9521193365186947,0.012682660020435166,,,,,,,,,,,,
2,6.0,0.9671299722016121,0.9515927470378973,0.015537225163714807,,,,,,,,,,,,
2,6.5,0.9595705444791328,0.9510256420501552,0.008544902428977652,,,,,,,,,,,,
2,7.0,0.9404088967762355,0.950420122146042,-0.010011225369806476,,,,,,,,,,,,
2,7.5,0.9388338852518158,0.9497768796655672,-0.010942994413751461,,,,,,,,,,,,
2,8.0,0.9703194222217125,0.9490951713222413,0.02122425089947122,,,,,,,,,,,,
2,8.5,0.9988014978082614,0.9483775158523625,0.05042398195589892,,,,,,,,,,,,
2,9.0,0.9904980087558742,0.9476252768573314,0.04287273189854279,,,,,,,,,,,,
2,9.5,0.9434865978117175,0.94683835713822,-0.003351759326502446,,,,,,,,,,,,
2,10.0,0.9162357636299353,0.9460173023329794,-0.02978153870304412,,,,,,,,,,,,
2,10.5,0.9151427669333434,0.945164999984218,-0.03002223305087459,,,,,,,,,,,,
2,11.0,0.8864812407964383,0.9442823541856178,-0.05780111338917948,,,,,,,,,,,,
2,11.5,0.9631690033957494,0.9433693017588629,0.01979970163688649,,,,,,,,,,,,
2,12.0,0.9262120499273663,0.9424273173077372,-0.016215267380370935,,,,,,,,,,,,
2,12.5,0.9491575690326846,0.9414582863312663,0.007699282701418286,,,,,,,,,,,,
2,13.0,0.9520237852472169,0.9404630809220043,0.011560704325212612,,,,,,,,,,,,
2,13.5,0.9906198320100574,0.9394425840962566,0.05117724791380085,,,,,,,,,,,,
2,14.0,0.9771314417354087,0.938398219515144,0.03873322222026465,,,,,,,,,,,,
2,14.5,0.9185009559544808,0.9373311956223644,-0.018830239667883664,,,,,,,,,,,,
2,15.0,0.8915550646175137,0.9362430120664129,-0.04468794744889926,,,,,,,,,,,,
2,15.5,0.8972788015439788,0.9351335844839497,-0.03785478293997091,,,,,,,,,,,,
2,16.0,0.940835734243511,0.9340046557343143,0.00683107850919662,,,,,,,,,,,,
2,16.5,0.938021004620788,0.932857937431003,0.005163067189784987,,,,,,,,,,,,
2,17.0,0.9517754683182418,0.9316939178917832,0.02008155042645854,,,,,,,,,,,,
2,17.5,0.9973733765755742,0.9305133843457827,0.06685999222979155,,,,,,,,,,,,
2,18.0,0.8991827546929554,0.9293179834787003,-0.030135228785744927,,,,,,,,,,,,
2,18.5,0.9355585530401588,0.9281091176159878,0.00744943542417098,,,,,,,,,,,,
2,19.0,0.9319787063309317,0.9268863514839762,0.005092354846955471,,,,,,,,,,,,
2,19.5,0.8663744076598666,0.9256513077581578,-0.05927690009829123,,,,,,,,,,,,
2,20.0,0.8996281582692834,0.9244052812677988,-0.02477712299851531,,,,,,,,,,,,
2,20.5,0.983938488017552,0.923148365853109,0.06079012216444302,,,,,,,,,,,,
2,21.0,0.9327815810417244,0.9218819580435248,0.010899622998199576,,,,,,,,,,,,
2,21.5,0.9253286033695856,0.9206067635583315,0.004721839811254069,,,,,,,,,,,,
2,22.0,0.8797573985741336,0.9193237223964732,-0.0395663238223396,,,,,,,,,,,,
2,22.5,0.935965271521134,0.9180333871630525,0.017931884358081462,,,,,,,,,,,,
2,23.0,0.9169015266895392,0.9167364727254368,0.0001650539641023796,,,,,,,,,,,,
2,23.5,0.8875035683648577,0.9154335041252534,-0.027929935760395708,,,,,,,,,,,,
2,24.0,0.9150056271405214,0.9141250251952534,0.0008806019452679559,,,,,,,,,,,,
2,24.5,0.9205406174423526,0.9128123060158341,0.00772831142651853,,,,,,,,,,,,
2,25.0,0.9006628785783392,0.9114955632984055,-0.010832684720066377,,,,,,,,,,,,
2,25.5,0.9651122126224377,0.9101747470378957,0.054937465584542045,,,,,,,,,,,,
2,26.0,0.9829308875105444,0.908850549036773,0.07408033847377138,,,,,,,,,,,,
2,26.5,0.9084060567549395,0.9075242493608457,0.0008818073940937143,,,,,,,,,,,,
2,27.0,0.8323982199055939,0.906195541904686,-0.07379732199909206,,,,,,,,,,,,
2,27.5,0.9499766765647846,0.9048645836282471,0.04511209293653751,,,,,,,,,,,,
2,28.0,0.953880780124579,0.9035323858363743,0.0503483942882047,,,,,,,,,,,,
2,28.5,0.8400532054220314,0.9021993589849082,-0.06214615356287678,,,,,,,,,,,,
2,29.0,0.7822933798956619,0.9008647293285458,-0.11857134943288383,,,,,,,,,,,,
2,29.5,0.8993943047161204,0.8995286658011556,-0.00013436108503528388,,,,,,,,,,,,
2,30.0,0.9560314899928917,0.8981931873412616,0.057838302651630036,,,,,,,,,,,,
2,30.5,0.9244310940997635,0.8968581041261406,0.027572989973622897,,,,,,,,,,,,
2,31.0,0.8841262309328431,0.8955219866032482,-0.011395755670405072,,,,,,,,,,,,
2,31.5,0.8559973307143534,0.8941850233922093,-0.03818769267785593,,,,,,,,,,,,
2,32.0,0.8629729301216091,0.8928488779161038,-0.02987594779449465,,,,,,,,,,,,
2,32.5,0.9109753907457149,0.8915138963655381,0.019461494380176747,,,,,,,,,,,,
2,33.0,0.924255196957812,0.8901784593796753,0.03407673757813667,,,,,,,,,,,,
2,33.5,0.9080064313307656,0.8888429997364683,0.019163431594297342,,,,,,,,,,,,
2,34.0,0.8814478975380249,0.8875090887067452,-0.006061191168720281,,,,,,,,,,,,
2,34.5,0.8707034020753285,0.8861755281310059,-0.015472126055677382,,,,,,,,,,,,
2,35.0,0.8511520685565037,0.8848417488676533,-0.033689680311149606,,,,,,,,,,,,
2,35.5,0.9070714361035115,0.8835077464144045,0.023563689689106937,,,,,,,,,,,,
2,36.0,0.9472684282041165,0.8821755667787935,0.065092861425323,,,,,,,,,,,,
2,36.5,0.9121893665404427,0.8808435000900144,0.03134586645042825,,,,,,,,,,,,
2,37.0,0.8230326867564947,0.8795110103361103,-0.056478323579615686,,,,,,,,,,,,
2,37.5,0.9066018328354453,0.8781782999606726,0.028423532874772617,,,,,,,,,,,,
2,38.0,0.9541519294988513,0.8768473347228921,0.07730459477595919,,,,,,,,,,,,
2,38.5,0.8057434488092363,0.875516227550745,-0.06977277874150867,,,,,,,,,,,,
2,39.0,0.8009515806457594,0.8741835613215455,-0.07323198067578607,,,,,,,,,,,,
2,39.5,0.8559711875341954,0.8728504773819374,-0.016879289847742007,,,,,,,,,,,,
2,40.0,0.8834532287934671,0.8715189611205969,0.011934267672870202,,,,,,,,,,,,
2,40.5,0.8544220919236603,0.8701864095543091,-0.015764317630648894,,,,,,,,,,,,
2,41.0,0.8947238934836313,0.8688516631665598,0.025872230317071532,,,,,,,,,,,,
2,41.5,0.8479608014765729,0.8675171421412415,-0.019556340664668603,,,,,,,,,,,,
2,42.0,0.7942101750047089,0.8661837803663403,-0.07197360536163133,,,,,,,,,,,,
2,42.5,0.8478129831978882,0.8648482546465254,-0.017035271448637146,,,,,,,,,,,,
2,43.0,0.7864217376320858,0.8635091128888953,-0.07708737525680953,,,,,,,,,,,,
2,43.5,0.897511778943202,0.8621700341085542,0.035341744834647804,,,,,,,,,,,,
2,44.0,0.9404606848631584,0.8608326103162546,0.0796280745469038,,,,,,,,,,,,
2,44.5,0.8479815491355348,0.8594927084526132,-0.011511159317078357,,,,,,,,,,,,
2,45.0,0.8391475304640748,0.8581492998053586,-0.019001769341283836,,,,,,,,,,,,
2,45.5,0.8635413979893127,0.8568038314548456,0.00673756653446711,,,,,,,,,,,,
2,46.0,0.8656840031318015,0.8554597928836346,0.010224210248166887,,,,,,,,,,,,
2,46.5,0.8739305113223393,0.8541131508787356,0.019817360443603715,,,,,,,,,,,,
2,47.0,0.9206474514317661,0.8527629514185573,0.06788450001320878,,,,,,,,,,,,
2,47.5,0.8128271714284878,0.8514111502029111,-0.03858397877442332,,,,,,,,,,,,
2,48.0,0.8397632104744212,0.8500597788709944,-0.010296568396573225,,,,,,,,,,,,
2,48.5,0.8610713341707535,0.8487060122311239,0.012365321939629692,,,,,,,,,,,,
2,49.0,0.8576049858461683,0.8473481870892932,0.01025679875687513,,,,,,,,,,,,
2,49.5,0.7534075788659623,0.8459889178924499,-0.09258133902648757,,,,,,,,,,,,
2,50.0,0.8735280108097878,0.8446310297708745,0.02889698103891336,,,,,,,,,,,,
2,50.5,0.952001447225461,0.8432705661601054,0.10873088106535556,,,,,,,,,,,,
2,51.0,0.8823407040781722,0.8419065216013837,0.04043418247678854,,,,,,,,,,,,
2,51.5,0.7990688129730091,0.8405410503219548,-0.04147223734894567,,,,,,,,,,,,
2,52.0,0.855868297136832,0.8391766476750524,0.01669164946177959,,,,,,,,,,,,
2,52.5,0.8860087668655765,0.8378104084508559,0.04819835841472064,,,,,,,,,,,,
2,53.0,0.8681564168705573,0.8364411414995863,0.031715275370971074,,,,,,,,,,,,
2,53.5,0.7866065841486948,0.8350714950819506,-0.04846491093325578,,,,,,,,,,,,
2,54.0,0.7949225845123908,0.8337050190837697,-0.038782434571378865,,,,,,,,,,,,
2,54.5,0.9779537780179947,0.8323372844971606,0.14561649352083406,,,,,,,,,,,,
2,55.0,0.8877357679636783,0.8309669054108508,0.056768862552827426,,,,,,,,,,,,
2,55.5,0.7097993244912278,0.829596545475535,-0.11979722098430712,,,,,,,,,,,,
2,56.0,0.7884808178101941,0.8282298548239442,-0.0397490370137501,,,,,,,,,,,,
2,56.5,0.9796137852204334,0.826863917854515,0.15274986736591845,,,,,,,,,,,,
2,57.0,0.8379410356986685,0.825497373423179,0.012443662275489542,,,,,,,,,,,,
2,57.5,0.6777077004397604,0.8241314982972474,-0.14642379785748705,,,,,,,,,,,,
2,58.0,0.7675339792928324,0.8227708928043862,-0.0552369135115538,,,,,,,,,,,,
2,58.5,0.906836705427503,0.8214128942693371,0.085423811158166,,,,,,,,,,,,
2,59.0,0.8279920489174692,0.8200559225140343,0.007936126403434995,,,,,,,,,,,,
2,59.5,0.7694903406453977,0.8187007555525881,-0.04921041490719047,,,,,,,,,,,,
2,60.0,0.7947026889721615,0.8173525804114058,-0.02264989143924434,,,,,,,,,,,,
2,60.5,0.9236705325408439,0.8160091651816799,0.10766136735916398,,,,,,,,,,,,
2,61.0,0.7959149435311359,0.8146683027850324,-0.01875335925389654,,,,,,,,,,,,
2,61.5,0.6744831559604327,0.81333145335217,-0.13884829739173732,,,,,,,,,,,,
